Team,tm1,tm2,Picks Recorded,Win Rate
COLETTE,DYNAMIKE,JESSIE,36,0.416666667
ANGELO,COLT,MICO,36,0.638888889
CROW,JUJU,MELODIE,36,0.805555556
CHUCK,PIPER,RICO,36,0.5
COLETTE,CROW,DYNAMIKE,36,0.361111111
8-BIT,COLETTE,MELODIE,36,0.666666667
BROCK,EVE,MELODIE,36,0.583333333
COLETTE,CROW,GALE,36,0.652777778
AMBER,JESSIE,MELODIE,36,0.638888889
COLT,JESSIE,LOLA,36,0.611111111
CHUCK,JESSIE,RICO,36,0.722222222
COLETTE,MICO,PIPER,35,0.6
AMBER,CARL,PIPER,35,0.542857143
BROCK,COLETTE,GALE,35,0.571428571
BYRON,COLT,PENNY,35,0.4
8-BIT,CHUCK,COLT,35,0.457142857
CARL,COLETTE,SPIKE,35,0.485714286
CROW,NANI,RICO,35,0.428571429
COLT,EVE,NITA,35,0.657142857
DARRYL,JESSIE,PENNY,35,0.628571429
CHUCK,CROW,EDGAR,35,0.514285714
BROCK,DYNAMIKE,JESSIE,35,0.485714286
ANGELO,BELLE,CHUCK,35,0.685714286
NANI,PENNY,PIPER,35,0.4
COLT,CROW,MICO,35,0.571428571
