Team,tm1,tm2,Picks Recorded,Win Rate
BROCK,COLETTE,NANI,181,0.580110497237569
COLETTE,JESSIE,MELODIE,180,0.55
COLT,CROW,RICO,179,0.41899441340782123
COLETTE,CROW,JESSIE,177,0.4887005649717514
COLT,JESSIE,MELODIE,177,0.711864406779661
8-BIT,COLT,PIPER,175,0.5942857142857143
COLETTE,JESSIE,RICO,171,0.4853801169590643
BELLE,BROCK,PIPER,171,0.5146198830409356
BELLE,COLT,JESSIE,171,0.47368421052631576
COLT,CROW,MELODIE,169,0.650887573964497
BELLE,COLETTE,JESSIE,169,0.5088757396449705
8-BIT,BROCK,PIPER,169,0.6094674556213018
ANGELO,BELLE,COLT,169,0.7041420118343196
BROCK,NANI,PIPER,165,0.42424242424242425
COLETTE,COLT,EVE,164,0.75
BROCK,COLT,MANDY,164,0.5213414634146342
BROCK,COLETTE,RICO,163,0.5214723926380368
BROCK,JESSIE,RICO,160,0.5125
BELLE,JESSIE,PIPER,159,0.4559748427672956
BELLE,COLT,MELODIE,158,0.5759493670886076
JESSIE,PIPER,RICO,158,0.46835443037974683
BYRON,COLETTE,PIPER,158,0.47151898734177217
BELLE,COLT,NANI,158,0.4873417721518987
COLT,JESSIE,RICO,157,0.4840764331210191
COLETTE,EVE,PIPER,157,0.6624203821656051
BROCK,JESSIE,NANI,156,0.47435897435897434
MELODIE,NANI,PIPER,154,0.512987012987013
COLETTE,COLT,MANDY,153,0.5196078431372549
ANGELO,BROCK,JESSIE,152,0.5460526315789473
ANGELO,NANI,PIPER,152,0.5625
BYRON,COLT,JESSIE,151,0.543046357615894
BROCK,PIPER,RICO,148,0.48986486486486486
ANGELO,CROW,PIPER,148,0.47297297297297297
BROCK,CROW,RICO,148,0.42905405405405406
BROCK,COLT,EVE,147,0.7142857142857143
BROCK,COLT,SPIKE,147,0.6156462585034014
8-BIT,COLT,JESSIE,147,0.5306122448979592
COLT,CROW,NANI,145,0.41379310344827586
BYRON,COLT,MELODIE,142,0.7253521126760564
COLETTE,CROW,NANI,142,0.3591549295774648
ANGELO,MELODIE,PIPER,141,0.6382978723404256
8-BIT,JESSIE,PIPER,141,0.5531914893617021
8-BIT,COLETTE,PIPER,141,0.5673758865248227
BELLE,BROCK,JESSIE,141,0.48226950354609927
COLT,JESSIE,SPIKE,139,0.4892086330935252
BYRON,COLT,NANI,138,0.5688405797101449
BYRON,JESSIE,PIPER,138,0.4492753623188406
8-BIT,BROCK,COLETTE,138,0.5869565217391305
ANGELO,BROCK,NANI,138,0.5289855072463768
COLETTE,CROW,RICO,138,0.3695652173913043
8-BIT,COLT,MELODIE,137,0.7445255474452555
ANGELO,COLT,MELODIE,136,0.7205882352941176
COLETTE,COLT,SPIKE,135,0.5481481481481482
COLT,EVE,NANI,134,0.7089552238805971
COLETTE,PIPER,SPIKE,134,0.4626865671641791
ANGELO,BYRON,COLT,134,0.6940298507462687
JESSIE,PIPER,SPIKE,133,0.5150375939849624
ANGELO,COLETTE,NANI,132,0.553030303030303
CROW,MELODIE,PIPER,132,0.48863636363636365
BROCK,JESSIE,MELODIE,131,0.6717557251908397
BROCK,EVE,PIPER,130,0.6692307692307692
CROW,JESSIE,RICO,130,0.4461538461538462
8-BIT,BROCK,JESSIE,130,0.5615384615384615
CARL,COLETTE,COLT,130,0.5923076923076923
CROW,NANI,PIPER,129,0.40310077519379844
COLT,MELODIE,NANI,129,0.6356589147286822
COLETTE,MANDY,PIPER,128,0.390625
COLT,PIPER,SPIKE,128,0.515625
BROCK,CROW,MELODIE,128,0.5546875
COLETTE,CROW,MELODIE,128,0.5546875
8-BIT,ANGELO,COLT,127,0.7007874015748031
CHUCK,COLETTE,COLT,126,0.6666666666666666
BELLE,MELODIE,PIPER,126,0.6031746031746031
COLETTE,JESSIE,MANDY,126,0.49206349206349204
BROCK,MELODIE,NANI,125,0.532
BELLE,COLETTE,NANI,125,0.416
BROCK,BYRON,COLT,125,0.624
JESSIE,MELODIE,RICO,124,0.6451612903225806
ANGELO,CROW,JESSIE,124,0.5806451612903226
ANGELO,COLETTE,CROW,124,0.5241935483870968
COLT,MELODIE,RICO,124,0.6048387096774194
8-BIT,NANI,PIPER,123,0.5528455284552846
ANGELO,COLETTE,MELODIE,122,0.6844262295081968
CROW,PIPER,RICO,122,0.47540983606557374
CROW,JESSIE,MELODIE,121,0.5371900826446281
COLT,CROW,SPIKE,121,0.5371900826446281
ANGELO,BELLE,COLETTE,121,0.5454545454545454
BROCK,BYRON,COLETTE,120,0.375
COLT,MANDY,PIPER,120,0.48333333333333334
BELLE,COLT,EVE,118,0.5635593220338984
BELLE,COLETTE,MELODIE,118,0.6271186440677966
8-BIT,COLT,NANI,118,0.5338983050847458
COLETTE,JESSIE,SPIKE,117,0.47863247863247865
8-BIT,BELLE,COLT,117,0.5213675213675214
ANGELO,COLT,RICO,116,0.5862068965517241
COLT,MANDY,MELODIE,115,0.6608695652173913
BELLE,NANI,PIPER,114,0.5964912280701754
CHUCK,COLT,PIPER,114,0.6666666666666666
AMBER,COLT,PIPER,114,0.6052631578947368
8-BIT,COLT,CROW,114,0.5964912280701754
AMBER,COLETTE,COLT,113,0.5663716814159292
COLT,JESSIE,MANDY,113,0.4778761061946903
8-BIT,COLETTE,JESSIE,112,0.5535714285714286
COLETTE,MELODIE,NANI,112,0.6741071428571429
BROCK,BYRON,PIPER,112,0.5089285714285714
COLETTE,PIPER,RICO,111,0.4774774774774775
COLT,PENNY,PIPER,110,0.5818181818181818
CARL,COLT,PIPER,109,0.518348623853211
BROCK,COLETTE,SPIKE,109,0.5045871559633027
BELLE,BROCK,MELODIE,108,0.6388888888888888
8-BIT,ANGELO,COLETTE,107,0.6822429906542056
ANGELO,BELLE,JESSIE,106,0.49056603773584906
ANGELO,JESSIE,NANI,106,0.6132075471698113
COLT,CROW,EVE,106,0.6415094339622641
COLT,MELODIE,SPIKE,105,0.780952380952381
BELLE,MELODIE,NANI,103,0.5825242718446602
EVE,JESSIE,PIPER,103,0.7281553398058253
BYRON,CROW,JESSIE,103,0.42718446601941745
CROW,JESSIE,NANI,102,0.4950980392156863
ANGELO,JESSIE,MELODIE,102,0.7058823529411765
8-BIT,ANGELO,BROCK,102,0.6176470588235294
ANGELO,BYRON,COLETTE,101,0.594059405940594
COLT,EVE,MELODIE,100,0.81
8-BIT,ANGELO,JESSIE,99,0.5656565656565656
8-BIT,BELLE,COLETTE,99,0.6060606060606061
BYRON,JESSIE,MELODIE,97,0.6185567010309279
BYRON,COLT,CROW,97,0.5567010309278351
EVE,MELODIE,PIPER,97,0.6288659793814433
MELODIE,PIPER,RICO,97,0.5824742268041238
COLETTE,CROW,MANDY,97,0.4175257731958763
JESSIE,MELODIE,NANI,96,0.5729166666666666
COLETTE,CROW,SPIKE,96,0.5208333333333334
8-BIT,COLETTE,CROW,96,0.4375
BROCK,BYRON,MELODIE,95,0.49473684210526314
8-BIT,BROCK,CROW,95,0.5052631578947369
BYRON,COLETTE,CROW,95,0.4
BELLE,COLETTE,CROW,95,0.47368421052631576
COLETTE,COLT,DARRYL,94,0.6382978723404256
BELLE,CROW,JESSIE,94,0.4574468085106383
BELLE,BYRON,COLT,94,0.4574468085106383
BELLE,JESSIE,NANI,94,0.44680851063829785
COLT,NANI,RICO,94,0.48936170212765956
COLETTE,EVE,JESSIE,94,0.6382978723404256
ANGELO,BELLE,PIPER,94,0.5212765957446809
JESSIE,MANDY,PIPER,94,0.39361702127659576
8-BIT,MELODIE,PIPER,93,0.5913978494623656
BROCK,CARL,COLT,93,0.5591397849462365
BROCK,BYRON,JESSIE,93,0.41935483870967744
BYRON,COLETTE,MELODIE,92,0.5543478260869565
COLT,CROW,MANDY,92,0.3695652173913043
BELLE,BROCK,NANI,92,0.4891304347826087
BELLE,CROW,PIPER,91,0.5164835164835165
BROCK,JESSIE,MANDY,91,0.4945054945054945
COLETTE,PENNY,PIPER,91,0.36813186813186816
BROCK,MANDY,PIPER,91,0.37362637362637363
BROCK,CROW,NANI,90,0.5
BROCK,COLT,PENNY,90,0.6555555555555556
BELLE,BYRON,COLETTE,90,0.4666666666666667
BROCK,COLETTE,EVE,90,0.7555555555555555
MANDY,MELODIE,PIPER,90,0.4111111111111111
8-BIT,ANGELO,PIPER,90,0.6222222222222222
8-BIT,BROCK,NANI,90,0.6
BELLE,COLT,RICO,89,0.6404494382022472
BELLE,COLETTE,MANDY,89,0.33707865168539325
BROCK,JESSIE,SPIKE,89,0.5842696629213483
ANGELO,COLT,SPIKE,89,0.5617977528089888
BROCK,CHUCK,COLT,89,0.6629213483146067
ANGELO,BROCK,MELODIE,89,0.651685393258427
CARL,COLT,JESSIE,89,0.6179775280898876
CHUCK,COLETTE,PIPER,88,0.6477272727272727
COLETTE,COLT,PENNY,88,0.45454545454545453
8-BIT,CROW,PIPER,88,0.36363636363636365
8-BIT,COLETTE,NANI,88,0.6818181818181818
BROCK,CROW,SPIKE,88,0.3977272727272727
BYRON,COLETTE,JESSIE,88,0.5113636363636364
JESSIE,MANDY,MELODIE,87,0.5402298850574713
BROCK,CHUCK,PIPER,87,0.5977011494252874
BYRON,NANI,PIPER,87,0.47126436781609193
BELLE,EVE,PIPER,86,0.5581395348837209
COLT,DARRYL,PIPER,86,0.5697674418604651
NANI,PIPER,RICO,86,0.3488372093023256
8-BIT,BROCK,MELODIE,86,0.6046511627906976
CARL,COLETTE,PIPER,86,0.5581395348837209
BELLE,JESSIE,MELODIE,85,0.6588235294117647
COLT,JUJU,PIPER,85,0.6470588235294118
ANGELO,BELLE,BROCK,85,0.5647058823529412
CROW,EVE,PIPER,85,0.6352941176470588
BELLE,BROCK,CROW,84,0.38095238095238093
BROCK,COLETTE,MANDY,84,0.5119047619047619
ANGELO,CARL,COLT,84,0.6547619047619048
BELLE,PIPER,RICO,83,0.37349397590361444
COLETTE,JESSIE,PENNY,83,0.46987951807228917
EVE,NANI,PIPER,83,0.5421686746987951
COLETTE,JUJU,PIPER,83,0.6987951807228916
ANGELO,JESSIE,MANDY,83,0.46987951807228917
COLT,EVE,JESSIE,83,0.5481927710843374
COLT,RICO,SPIKE,82,0.5
BROCK,COLETTE,PENNY,82,0.5
BROCK,BYRON,NANI,82,0.524390243902439
ANGELO,CROW,MELODIE,82,0.5975609756097561
BYRON,MELODIE,PIPER,82,0.524390243902439
BROCK,EVE,NANI,82,0.6829268292682927
MELODIE,PIPER,SPIKE,81,0.6172839506172839
BELLE,COLT,MANDY,81,0.41975308641975306
ANGELO,BROCK,RICO,81,0.5123456790123457
BELLE,COLT,CROW,81,0.36419753086419754
ANGELO,BROCK,BYRON,80,0.5875
8-BIT,COLT,RICO,80,0.5125
BROCK,PIPER,SPIKE,80,0.4375
COLETTE,NANI,RICO,80,0.3125
CARL,COLT,NANI,79,0.5569620253164557
AMBER,ANGELO,COLT,79,0.6835443037974683
ANGELO,CHUCK,COLETTE,79,0.6582278481012658
COLETTE,MELODIE,RICO,79,0.569620253164557
BROCK,PENNY,PIPER,78,0.5897435897435898
AMBER,BROCK,JESSIE,78,0.47435897435897434
8-BIT,COLETTE,MELODIE,78,0.5384615384615384
AMBER,COLETTE,JESSIE,78,0.5769230769230769
BELLE,CHUCK,COLT,78,0.6923076923076923
COLETTE,COLT,JUJU,78,0.6923076923076923
CHUCK,COLETTE,JESSIE,78,0.4358974358974359
COLT,CROW,PENNY,77,0.5844155844155844
ANGELO,BROCK,CROW,77,0.6753246753246753
BROCK,CARL,JESSIE,77,0.5454545454545454
MELODIE,PENNY,PIPER,77,0.4935064935064935
JESSIE,NANI,RICO,77,0.45454545454545453
ANGELO,CROW,NANI,76,0.42105263157894735
CARL,COLETTE,NANI,76,0.4473684210526316
AMBER,COLT,JESSIE,75,0.5333333333333333
BROCK,MELODIE,SPIKE,75,0.5866666666666667
JESSIE,MELODIE,SPIKE,75,0.6533333333333333
ANGELO,COLT,EVE,75,0.7866666666666666
BELLE,BROCK,BYRON,75,0.48
CHUCK,COLT,JESSIE,75,0.7733333333333333
BROCK,MELODIE,RICO,75,0.49333333333333335
ANGELO,BELLE,MELODIE,75,0.6133333333333333
8-BIT,JESSIE,MELODIE,75,0.72
COLT,LOLA,PIPER,75,0.6533333333333333
ANGELO,BYRON,JESSIE,74,0.5405405405405406
BYRON,CROW,PIPER,74,0.44594594594594594
CROW,PIPER,SPIKE,74,0.4594594594594595
BROCK,COLT,JUJU,73,0.5616438356164384
ANGELO,COLETTE,MANDY,73,0.5342465753424658
AMBER,COLETTE,PIPER,73,0.410958904109589
CHUCK,JESSIE,PIPER,73,0.5616438356164384
BROCK,CHUCK,JESSIE,73,0.6027397260273972
CHUCK,CROW,PIPER,73,0.6712328767123288
BROCK,CHUCK,NANI,73,0.589041095890411
ANGELO,COLT,PENNY,72,0.6805555555555556
ANGELO,MANDY,PIPER,72,0.5694444444444444
JESSIE,PENNY,PIPER,72,0.5138888888888888
BROCK,MANDY,MELODIE,71,0.5070422535211268
COLT,CROW,NITA,71,0.5211267605633803
BROCK,LOLA,PIPER,70,0.5
BROCK,NANI,RICO,70,0.4
ANGELO,MELODIE,NANI,70,0.6714285714285714
8-BIT,BYRON,COLT,70,0.4714285714285714
BELLE,CARL,COLT,69,0.6521739130434783
8-BIT,PIPER,RICO,69,0.43478260869565216
BROCK,CHUCK,COLETTE,69,0.6231884057971014
COLT,NANI,SPIKE,69,0.5362318840579711
CHUCK,CROW,JESSIE,69,0.42028985507246375
COLETTE,EVE,NANI,69,0.6231884057971014
BELLE,COLETTE,EVE,68,0.6323529411764706
ANGELO,BROCK,MANDY,68,0.5147058823529411
BELLE,BROCK,RICO,68,0.3235294117647059
BELLE,BROCK,EVE,68,0.5588235294117647
CHUCK,COLT,CROW,68,0.6176470588235294
BYRON,MELODIE,NANI,68,0.5294117647058824
AMBER,BROCK,COLT,67,0.6343283582089553
CARL,COLETTE,JESSIE,67,0.582089552238806
CROW,MELODIE,RICO,67,0.5373134328358209
ANGELO,BELLE,NANI,67,0.6567164179104478
BYRON,COLT,RICO,67,0.4925373134328358
ANGELO,CROW,RICO,66,0.4090909090909091
CHUCK,COLETTE,CROW,66,0.6515151515151515
ANGELO,COLETTE,RICO,66,0.5909090909090909
ANGELO,JESSIE,RICO,66,0.6287878787878788
BROCK,COLT,DARRYL,66,0.48484848484848486
8-BIT,COLETTE,RICO,66,0.3939393939393939
BELLE,BYRON,PIPER,66,0.4696969696969697
BROCK,COLT,LOLA,66,0.6060606060606061
BELLE,COLT,LOLA,66,0.5909090909090909
BYRON,COLETTE,NANI,65,0.46153846153846156
COLETTE,LOLA,PIPER,65,0.6307692307692307
8-BIT,CROW,JESSIE,65,0.4307692307692308
8-BIT,BYRON,PIPER,65,0.38461538461538464
ANGELO,PIPER,RICO,64,0.4375
CROW,JESSIE,SPIKE,64,0.484375
BELLE,BROCK,MANDY,64,0.484375
ANGELO,COLT,MANDY,64,0.71875
CHUCK,NANI,PIPER,64,0.625
COLT,JESSIE,PENNY,64,0.6875
ANGELO,PENNY,PIPER,64,0.640625
BELLE,CROW,NANI,63,0.20634920634920634
COLETTE,COLT,LOLA,63,0.6031746031746031
8-BIT,CARL,COLETTE,63,0.5238095238095238
CROW,JESSIE,MANDY,63,0.2857142857142857
8-BIT,COLT,EVE,63,0.6587301587301587
BELLE,BYRON,MELODIE,63,0.42857142857142855
AMBER,MELODIE,PIPER,63,0.5714285714285714
BROCK,CROW,EVE,63,0.5079365079365079
COLT,MANDY,NANI,63,0.4603174603174603
BROCK,CHUCK,RICO,63,0.5238095238095238
BROCK,EVE,JESSIE,62,0.6935483870967742
8-BIT,BYRON,COLETTE,62,0.5
COLETTE,EVE,MELODIE,62,0.6854838709677419
CARL,COLT,MELODIE,62,0.75
COLETTE,RICO,SPIKE,62,0.45161290322580644
COLETTE,CROW,PENNY,62,0.41935483870967744
COLETTE,COLT,GUS,62,0.5645161290322581
COLETTE,CROW,EVE,62,0.5483870967741935
8-BIT,JESSIE,NANI,62,0.4596774193548387
AMBER,JESSIE,PIPER,61,0.4672131147540984
8-BIT,COLT,SPIKE,61,0.6065573770491803
CHUCK,COLETTE,MELODIE,61,0.6721311475409836
BELLE,COLETTE,SPIKE,61,0.4918032786885246
8-BIT,JESSIE,RICO,61,0.5409836065573771
ANGELO,JESSIE,SPIKE,60,0.55
BELLE,EVE,MELODIE,60,0.55
COLETTE,GUS,PIPER,60,0.525
BROCK,EVE,MELODIE,60,0.75
CARL,COLETTE,CROW,60,0.55
BROCK,CARL,PIPER,60,0.5083333333333333
COLT,CROW,JUJU,60,0.6666666666666666
COLT,DARRYL,JESSIE,59,0.5932203389830508
BELLE,JESSIE,RICO,59,0.4745762711864407
COLT,MELODIE,PENNY,59,0.7796610169491526
8-BIT,BELLE,BROCK,59,0.5338983050847458
COLETTE,MANDY,MELODIE,59,0.5932203389830508
ANGELO,BROCK,EVE,59,0.7288135593220338
BROCK,MANDY,RICO,59,0.3728813559322034
CROW,MELODIE,SPIKE,59,0.5423728813559322
ANGELO,MELODIE,RICO,58,0.5689655172413793
BELLE,CARL,COLETTE,58,0.5344827586206896
COLETTE,MANDY,RICO,58,0.27586206896551724
CHUCK,COLT,RICO,58,0.6206896551724138
COLETTE,MANDY,NANI,58,0.39655172413793105
CARL,JESSIE,PIPER,58,0.6206896551724138
ANGELO,BELLE,CROW,58,0.4396551724137931
ANGELO,BYRON,CROW,58,0.3706896551724138
ANGELO,COLETTE,LOLA,58,0.7241379310344828
8-BIT,CROW,NANI,57,0.3157894736842105
COLT,MANDY,SPIKE,57,0.5964912280701754
CROW,MANDY,PIPER,57,0.3508771929824561
CARL,MELODIE,PIPER,57,0.6403508771929824
AMBER,COLT,MELODIE,57,0.5964912280701754
CHUCK,COLT,NANI,57,0.7543859649122807
BROCK,CROW,JUJU,57,0.5263157894736842
BYRON,JESSIE,RICO,56,0.2857142857142857
JESSIE,NANI,SPIKE,56,0.42857142857142855
BYRON,JESSIE,NANI,56,0.39285714285714285
8-BIT,JESSIE,SPIKE,56,0.39285714285714285
BROCK,CHUCK,CROW,56,0.5357142857142857
CARL,NANI,PIPER,56,0.5
8-BIT,BELLE,JESSIE,56,0.6071428571428571
8-BIT,CHUCK,PIPER,56,0.6071428571428571
ANGELO,CHUCK,COLT,56,0.75
BYRON,EVE,PIPER,56,0.6607142857142857
ANGELO,COLETTE,PENNY,56,0.5
ANGELO,JESSIE,PENNY,56,0.5535714285714286
COLT,JUJU,MELODIE,55,0.6727272727272727
BROCK,COLT,NITA,55,0.6545454545454545
EVE,JESSIE,NANI,55,0.6
COLT,JESSIE,NITA,55,0.5272727272727272
BYRON,PIPER,RICO,55,0.2909090909090909
BELLE,COLETTE,RICO,55,0.38181818181818183
BROCK,NANI,SPIKE,55,0.4636363636363636
BYRON,COLT,EVE,55,0.7181818181818181
BROCK,CARL,COLETTE,54,0.42592592592592593
AMBER,ANGELO,COLETTE,54,0.42592592592592593
CROW,PENNY,PIPER,54,0.5185185185185185
CROW,RICO,SPIKE,54,0.48148148148148145
JESSIE,RICO,SPIKE,54,0.6111111111111112
8-BIT,ANGELO,BELLE,54,0.5740740740740741
8-BIT,BELLE,PIPER,54,0.5740740740740741
COLT,JESSIE,JUJU,54,0.7777777777777778
8-BIT,BROCK,RICO,54,0.48148148148148145
ANGELO,BYRON,PIPER,54,0.5370370370370371
CHUCK,CROW,RICO,54,0.5370370370370371
AMBER,CROW,PIPER,54,0.4722222222222222
AMBER,BROCK,COLETTE,54,0.6111111111111112
ANGELO,BROCK,CARL,53,0.6415094339622641
NANI,PIPER,SPIKE,53,0.36792452830188677
BELLE,EVE,JESSIE,53,0.6037735849056604
AMBER,ANGELO,PIPER,53,0.5094339622641509
BYRON,CHUCK,PIPER,53,0.49056603773584906
JESSIE,MANDY,RICO,53,0.37735849056603776
BROCK,COLETTE,LOLA,53,0.5849056603773585
BYRON,JESSIE,MANDY,53,0.46226415094339623
BROCK,MANDY,NANI,53,0.6037735849056604
8-BIT,CROW,MELODIE,53,0.5754716981132075
CHUCK,COLETTE,SPIKE,52,0.5576923076923077
AMBER,BROCK,PIPER,52,0.6346153846153846
BROCK,JUJU,PIPER,52,0.7115384615384616
BYRON,CROW,MELODIE,52,0.4230769230769231
BELLE,COLT,JUJU,52,0.6153846153846154
8-BIT,COLT,JUJU,52,0.6923076923076923
CROW,EVE,JESSIE,52,0.6730769230769231
LOLA,NANI,PIPER,52,0.47115384615384615
COLT,DARRYL,RICO,52,0.5769230769230769
COLT,GUS,PIPER,52,0.5192307692307693
CROW,MELODIE,NANI,52,0.5192307692307693
BELLE,CROW,MELODIE,52,0.5961538461538461
8-BIT,CARL,PIPER,52,0.5384615384615384
COLT,PENNY,RICO,52,0.4423076923076923
8-BIT,ANGELO,CROW,52,0.5576923076923077
AMBER,BELLE,COLT,51,0.5588235294117647
BYRON,COLT,MANDY,51,0.3333333333333333
BYRON,COLT,PENNY,51,0.5490196078431373
BROCK,NITA,PIPER,50,0.46
CHUCK,JESSIE,NANI,50,0.54
BELLE,COLT,SPIKE,50,0.48
EVE,LOLA,PIPER,50,0.63
8-BIT,COLETTE,EVE,50,0.7
BROCK,JESSIE,PENNY,50,0.44
COLETTE,COLT,NITA,50,0.6
COLETTE,COLT,EDGAR,50,0.56
BROCK,RICO,SPIKE,50,0.34
BO,BROCK,COLETTE,50,0.62
8-BIT,BROCK,PENNY,49,0.30612244897959184
COLT,EVE,SPIKE,49,0.7959183673469388
BROCK,COLETTE,JUJU,49,0.5918367346938775
ANGELO,BROCK,SPIKE,49,0.6122448979591837
AMBER,COLT,RICO,49,0.4897959183673469
8-BIT,MELODIE,RICO,49,0.6122448979591837
PIPER,RICO,SPIKE,49,0.40816326530612246
8-BIT,CHUCK,COLT,49,0.6122448979591837
BELLE,CHUCK,JESSIE,49,0.7142857142857143
ANGELO,EVE,PIPER,49,0.6938775510204082
JESSIE,LOLA,PIPER,49,0.40816326530612246
COLETTE,CROW,NITA,48,0.4791666666666667
COLT,JUJU,NANI,48,0.6458333333333334
8-BIT,BYRON,MELODIE,48,0.5416666666666666
CROW,NANI,RICO,48,0.3541666666666667
COLETTE,NANI,SPIKE,48,0.5104166666666666
BELLE,COLT,PENNY,48,0.6875
ANGELO,BYRON,MELODIE,48,0.5625
BROCK,CROW,PENNY,48,0.3958333333333333
8-BIT,BELLE,EVE,48,0.7291666666666666
ANGELO,CARL,PIPER,48,0.65625
ANGELO,EVE,JESSIE,48,0.7708333333333334
BROCK,MELODIE,PENNY,48,0.6041666666666666
BELLE,JESSIE,PENNY,48,0.2916666666666667
ANGELO,LOLA,PIPER,48,0.5625
CROW,JESSIE,NITA,47,0.5319148936170213
CROW,MELODIE,PENNY,47,0.6382978723404256
COLETTE,MELODIE,SPIKE,47,0.5957446808510638
ANGELO,EVE,MELODIE,47,0.5957446808510638
COLT,NANI,PENNY,47,0.6170212765957447
BELLE,EVE,NANI,47,0.5106382978723404
CARL,CROW,PIPER,47,0.44680851063829785
JESSIE,MANDY,SPIKE,46,0.32608695652173914
COLT,EVE,MANDY,46,0.8043478260869565
CHUCK,JESSIE,MELODIE,46,0.8043478260869565
AMBER,COLETTE,NANI,46,0.5
ANGELO,BROCK,PENNY,46,0.6521739130434783
BEA,COLT,JESSIE,46,0.532608695652174
BROCK,NANI,PENNY,46,0.34782608695652173
COLETTE,COLT,SPROUT,46,0.4782608695652174
CHUCK,COLT,MELODIE,46,0.8695652173913043
8-BIT,ANGELO,MELODIE,46,0.5869565217391305
8-BIT,PIPER,SPIKE,46,0.41304347826086957
CARL,COLT,RICO,46,0.45652173913043476
BELLE,PIPER,SPIKE,46,0.3695652173913043
BELLE,CHUCK,PIPER,46,0.6304347826086957
COLETTE,DARRYL,JESSIE,45,0.26666666666666666
CHUCK,CROW,MELODIE,45,0.6
BROCK,CHUCK,MANDY,45,0.37777777777777777
COLT,MANDY,RICO,45,0.28888888888888886
8-BIT,BROCK,SPIKE,45,0.3111111111111111
COLETTE,MANDY,SPIKE,45,0.5333333333333333
8-BIT,EVE,PIPER,45,0.7777777777777778
BO,COLT,PIPER,45,0.4888888888888889
COLETTE,LOLA,NANI,45,0.5111111111111111
BELLE,BYRON,JESSIE,45,0.34444444444444444
ANGELO,COLT,LOLA,45,0.6666666666666666
ANGELO,PIPER,SPIKE,45,0.4444444444444444
AMBER,COLETTE,CROW,44,0.38636363636363635
BROCK,JESSIE,NITA,44,0.6590909090909091
BYRON,CHUCK,COLT,44,0.75
ANGELO,COLETTE,SPIKE,44,0.6704545454545454
BELLE,COLETTE,JUJU,44,0.6136363636363636
JESSIE,MANDY,NANI,44,0.36363636363636365
CROW,MANDY,RICO,44,0.4772727272727273
CHUCK,PIPER,RICO,44,0.5
BYRON,COLETTE,MANDY,44,0.3409090909090909
