Team,tm1,tm2,Picks Recorded,Win Rate
BYRON,LEON,NANI,101,0.465346535
GROM,NANI,PIPER,101,0.782178218
BROCK,COLT,GROM,101,0.534653465
COLT,NANI,TICK,101,0.584158416
BROCK,PIPER,TICK,101,0.584158416
BELLE,LEON,PIPER,101,0.574257426
ANGELO,BELLE,SPROUT,100,0.68
ANGELO,BELLE,COLT,100,0.41
GENE,GUS,SPROUT,100,0.62
BYRON,LEON,PIPER,100,0.57
BYRON,COLT,GROM,100,0.53
GENE,PIPER,TICK,99,0.575757576
GENE,GUS,TICK,99,0.555555556
BELLE,GROM,MANDY,99,0.595959596
GENE,NANI,SPROUT,98,0.693877551
GENE,GROM,PIPER,98,0.673469388
COLT,GENE,MANDY,97,0.494845361
BELLE,LEON,MANDY,97,0.587628866
GENE,PIPER,SPROUT,96,0.458333333
GROM,MANDY,NANI,96,0.708333333
ANGELO,BYRON,SPROUT,96,0.677083333
BYRON,GENE,SPROUT,95,0.494736842
GUS,LEON,NANI,95,0.652631579
BELLE,GUS,LEON,95,0.526315789
BROCK,LEON,PIPER,95,0.473684211
GENE,LEON,PIPER,94,0.489361702
ANGELO,GROM,GUS,94,0.70212766
COLT,GENE,GUS,94,0.531914894
BELLE,BYRON,LEON,94,0.329787234
BELLE,MANDY,PIPER,94,0.627659574
GUS,MAX,NANI,93,0.612903226
BROCK,GROM,GUS,92,0.695652174
ANGELO,BELLE,GROM,92,0.576086957
COLT,GENE,NANI,91,0.340659341
COLT,GENE,LEON,91,0.406593407
ANGELO,BYRON,LEON,91,0.494505495
ANGELO,GUS,SPROUT,91,0.637362637
BELLE,MAX,PIPER,91,0.527472527
BELLE,PIPER,TICK,91,0.527472527
BYRON,GUS,TICK,91,0.538461538
LEON,MANDY,NANI,91,0.648351648
GROM,MANDY,PIPER,91,0.714285714
ANGELO,GROM,MANDY,90,0.6
BROCK,LEON,MANDY,90,0.644444444
MANDY,NANI,SPROUT,89,0.617977528
BYRON,MANDY,SPROUT,89,0.584269663
ANGELO,COLT,LEON,89,0.471910112
GUS,MANDY,TICK,89,0.584269663
BYRON,GROM,MANDY,89,0.629213483
COLT,GROM,PIPER,88,0.659090909
GUS,MAX,PIPER,88,0.545454545
BELLE,BROCK,SPROUT,88,0.579545455
ANGELO,BYRON,MAX,88,0.431818182
BELLE,BYRON,GRAY,87,0.436781609
GENE,NANI,R-T,87,0.494252874
COLT,GROM,NANI,86,0.604651163
MANDY,PIPER,TICK,86,0.406976744
GUS,NANI,SPIKE,86,0.686046512
GROM,GUS,MANDY,86,0.604651163
ANGELO,BYRON,TICK,86,0.488372093
ANGELO,MANDY,SPROUT,86,0.697674419
BROCK,BYRON,LEON,85,0.541176471
GENE,GROM,NANI,85,0.6
BELLE,GENE,TICK,85,0.529411765
ANGELO,PIPER,SPROUT,85,0.694117647
ANGELO,LEON,PIPER,85,0.670588235
COLT,PIPER,SPIKE,85,0.341176471
BYRON,PIPER,TICK,84,0.595238095
BEA,BYRON,NANI,84,0.55952381
ANGELO,GROM,PIPER,84,0.702380952
BELLE,BROCK,TICK,83,0.542168675
ANGELO,GENE,LEON,83,0.56626506
EVE,GUS,NANI,83,0.674698795
GUS,JUJU,PIPER,82,0.670731707
MANDY,PIPER,SPROUT,82,0.536585366
ANGELO,BYRON,GROM,82,0.62195122
BELLE,COLT,LEON,82,0.426829268
GENE,GUS,R-T,82,0.56097561
BROCK,GENE,LEON,82,0.62195122
GUS,JUJU,NANI,82,0.658536585
BELLE,GRAY,GUS,81,0.456790123
BELLE,BYRON,TICK,81,0.691358025
BROCK,GENE,GROM,81,0.567901235
BROCK,JUJU,NANI,81,0.604938272
GENE,GROM,GUS,81,0.654320988
MANDY,NANI,TICK,81,0.62962963
ANGELO,BROCK,LEON,81,0.691358025
BROCK,COLT,SPROUT,80,0.525
ANGELO,BROCK,TICK,79,0.569620253
BELLE,MANDY,SPROUT,79,0.620253165
ANGELO,BROCK,SPROUT,78,0.653846154
BROCK,BYRON,SPIKE,78,0.525641026
GROM,LEON,PIPER,78,0.641025641
BYRON,COLT,GENE,78,0.294871795
COLT,LEON,PIPER,78,0.525641026
ANGELO,BROCK,GROM,78,0.705128205
BROCK,GUS,TICK,78,0.717948718
BYRON,GUS,LEON,77,0.558441558
BROCK,GUS,JUJU,77,0.636363636
BROCK,COLT,SPIKE,77,0.506493506
BELLE,JUJU,PIPER,77,0.636363636
ANGELO,GENE,SPROUT,77,0.662337662
COLT,MANDY,TICK,77,0.350649351
BELLE,BROCK,JUJU,76,0.644736842
COLT,GRAY,GUS,76,0.355263158
COLT,GUS,LEON,76,0.460526316
BYRON,GENE,LEON,76,0.394736842
BYRON,MAX,PIPER,76,0.381578947
COLT,MANDY,PIPER,75,0.56
LEON,MANDY,PIPER,75,0.586666667
BYRON,JUJU,PIPER,75,0.52
GUS,LEON,MANDY,74,0.527027027
BELLE,COLT,TICK,74,0.418918919
GRAY,GUS,PIPER,74,0.702702703
BROCK,MANDY,SPROUT,74,0.608108108
GENE,NANI,TICK,74,0.621621622
BROCK,JUJU,PIPER,73,0.602739726
ANGELO,GUS,TICK,72,0.638888889
BYRON,COLT,LEON,72,0.375
GRAY,GUS,NANI,72,0.680555556
BYRON,GRAY,GUS,72,0.513888889
BYRON,GRAY,PIPER,72,0.416666667
BELLE,GENE,GROM,71,0.549295775
BROCK,GROM,MANDY,71,0.577464789
BYRON,JUJU,NANI,71,0.591549296
ANGELO,LEON,MANDY,71,0.507042254
BELLE,JUJU,NANI,71,0.591549296
GENE,PIPER,R-T,71,0.61971831
ANGELO,COLT,MANDY,71,0.464788732
BROCK,BYRON,GRAY,71,0.436619718
BROCK,COLT,TICK,70,0.542857143
GENE,MAX,PIPER,70,0.5
BELLE,GRAY,PIPER,70,0.571428571
BELLE,GENE,SPROUT,70,0.471428571
GRAY,GUS,MANDY,69,0.536231884
GENE,GRAY,NANI,69,0.579710145
BROCK,PIPER,SPIKE,69,0.68115942
ANGELO,BELLE,LEON,69,0.594202899
BEA,COLT,NANI,69,0.536231884
COLT,MAX,PIPER,68,0.441176471
GRAY,NANI,PIPER,68,0.558823529
COLT,LEON,TICK,68,0.382352941
BEA,GUS,NANI,68,0.485294118
COLT,GUS,SPROUT,68,0.470588235
ANGELO,PIPER,SPIKE,68,0.602941176
BYRON,GUS,JUJU,67,0.597014925
CARL,GUS,NANI,67,0.626865672
BYRON,MANDY,TICK,67,0.567164179
BYRON,LEON,MANDY,67,0.552238806
BELLE,COLT,SPROUT,67,0.492537313
ANGELO,LEON,NANI,67,0.552238806
BEA,BYRON,PIPER,66,0.409090909
GENE,GUS,JUJU,66,0.606060606
GENE,MANDY,TICK,66,0.575757576
BEA,BROCK,MANDY,66,0.515151515
BYRON,GRAY,NANI,66,0.575757576
BROCK,LEON,TICK,65,0.6
BROCK,MAX,PIPER,65,0.492307692
BROCK,GUS,SPIKE,64,0.59375
GENE,LEON,NANI,64,0.546875
BELLE,GUS,JUJU,64,0.46875
BROCK,GENE,GRAY,64,0.5625
BROCK,NANI,SPIKE,64,0.5625
MAX,NANI,PIPER,63,0.571428571
ANGELO,BELLE,TICK,63,0.571428571
GUS,MANDY,MAX,63,0.46031746
BROCK,MAX,NANI,63,0.571428571
GUS,JUJU,MANDY,63,0.619047619
BYRON,MAX,NANI,63,0.555555556
GENE,MANDY,SPROUT,63,0.492063492
BEA,NANI,PIPER,63,0.634920635
BEA,BELLE,BYRON,62,0.387096774
BEA,BELLE,GUS,62,0.435483871
BYRON,GUS,MAX,62,0.451612903
ANGELO,GRAY,PIPER,62,0.64516129
GENE,GRAY,PIPER,62,0.532258065
BEA,GENE,GUS,61,0.508196721
ANGELO,JUJU,MANDY,61,0.491803279
ANGELO,MAX,PIPER,61,0.540983607
BELLE,BYRON,JUJU,61,0.459016393
BYRON,COLT,TICK,61,0.442622951
GRAY,MANDY,PIPER,61,0.524590164
ANGELO,GROM,NANI,61,0.721311475
BYRON,GENE,GROM,61,0.639344262
COLT,NANI,SPROUT,61,0.442622951
ANGELO,GENE,JUJU,61,0.540983607
NANI,PIPER,SPIKE,61,0.655737705
ANGELO,GRAY,NANI,61,0.508196721
MANDY,MAX,NANI,61,0.524590164
BYRON,COLT,SPIKE,60,0.416666667
BEA,GUS,PIPER,60,0.533333333
BEA,COLT,PIPER,60,0.35
COLT,GUS,TICK,60,0.55
BROCK,MANDY,TICK,60,0.45
BROCK,GRAY,GUS,60,0.6
BYRON,NANI,SPIKE,60,0.55
BEA,BELLE,PIPER,60,0.45
BEA,BELLE,BROCK,60,0.333333333
BEA,BYRON,GUS,60,0.55
BROCK,GRAY,PIPER,59,0.525423729
LEON,PIPER,SPROUT,59,0.610169492
BELLE,GRAY,MANDY,59,0.593220339
GENE,JUJU,PIPER,59,0.593220339
BROCK,GENE,SPROUT,59,0.593220339
ANGELO,COLT,TICK,59,0.542372881
GENE,MAX,NANI,59,0.542372881
BROCK,BYRON,JUJU,59,0.661016949
GENE,JUJU,MANDY,58,0.396551724
EVE,NANI,PIPER,58,0.620689655
BELLE,GRAY,NANI,58,0.724137931
BELLE,BROCK,GRAY,58,0.5
BELLE,GENE,MAX,58,0.465517241
GUS,PIPER,SPIKE,58,0.517241379
COLT,GRAY,PIPER,58,0.5
GRAY,PIPER,SPROUT,57,0.701754386
ANGELO,BYRON,GRAY,57,0.421052632
JUJU,MANDY,NANI,57,0.543859649
ANGELO,GENE,GROM,57,0.684210526
FANG,GUS,PIPER,57,0.385964912
LEON,NANI,TICK,57,0.631578947
BELLE,LEON,SPROUT,57,0.578947368
BELLE,GUS,MAX,56,0.535714286
GUS,PIPER,STU,56,0.535714286
COLT,MAX,NANI,56,0.464285714
BELLE,CARL,GUS,56,0.464285714
ANGELO,GENE,MAX,56,0.571428571
COLT,MANDY,SPROUT,56,0.464285714
PIPER,R-T,SPROUT,56,0.767857143
BELLE,NANI,SPIKE,56,0.517857143
BYRON,GENE,TICK,56,0.482142857
COLT,FANG,PIPER,56,0.375
BELLE,LEON,TICK,55,0.472727273
ANGELO,BEA,BELLE,55,0.545454545
GENE,GUS,LEON,55,0.509090909
BROCK,CARL,NANI,55,0.563636364
ANGELO,BYRON,SPIKE,55,0.490909091
BROCK,BYRON,MAX,55,0.545454545
ANGELO,GENE,TICK,55,0.509090909
BEA,BROCK,PIPER,55,0.672727273
COLT,GROM,GUS,55,0.727272727
BEA,BROCK,NANI,55,0.545454545
BYRON,EVE,PIPER,54,0.611111111
COLT,GRAY,NANI,54,0.462962963
BELLE,COLT,GROM,54,0.518518519
BROCK,GRAY,MANDY,54,0.537037037
ANGELO,COLT,GROM,54,0.666666667
GRAY,MANDY,NANI,54,0.611111111
BEA,BYRON,GENE,54,0.481481481
BELLE,PIPER,SPIKE,53,0.528301887
BEA,GUS,MANDY,53,0.471698113
BYRON,GENE,MAX,53,0.320754717
ANGELO,BYRON,PENNY,53,0.339622642
BEA,LEON,PIPER,53,0.377358491
COLT,NANI,SPIKE,53,0.547169811
BELLE,BROCK,SPIKE,53,0.566037736
ANGELO,GRAY,MANDY,53,0.471698113
BELLE,GENE,GRAY,53,0.377358491
BYRON,LEON,SPROUT,52,0.442307692
BELLE,MR. P,PIPER,52,0.615384615
BYRON,PIPER,SPIKE,52,0.538461538
BYRON,PIPER,R-T,52,0.461538462
EVE,PIPER,TICK,52,0.673076923
BELLE,FANG,NANI,52,0.480769231
LEON,PIPER,SPIKE,52,0.480769231
JUJU,NANI,PIPER,52,0.653846154
BROCK,GUS,MAX,52,0.5
EVE,GENE,PIPER,51,0.568627451
BYRON,FANG,NANI,51,0.549019608
BEA,GENE,MANDY,51,0.549019608
BROCK,PIPER,STU,51,0.529411765
ANGELO,LEON,MAX,51,0.490196078
BELLE,EVE,PIPER,51,0.470588235
BELLE,BYRON,SPIKE,51,0.392156863
BEA,BROCK,BYRON,50,0.4
COLT,GUS,JUJU,50,0.48
ANGELO,CARL,PIPER,50,0.66
LEON,NANI,SPROUT,50,0.74
COLT,JUJU,PIPER,50,0.54
ANGELO,GRAY,GUS,50,0.64
BEA,COLT,GUS,50,0.38
BROCK,PENNY,PIPER,50,0.7
BELLE,GROM,LEON,50,0.7
BYRON,GUS,R-T,50,0.44
BROCK,CARL,GUS,50,0.66
BEA,PIPER,SPROUT,50,0.6
ANGELO,LEON,SPIKE,50,0.66
COLT,FANG,NANI,49,0.448979592
BELLE,GENE,LEON,49,0.469387755
NANI,PIPER,R-T,49,0.591836735
BYRON,GENE,R-T,49,0.469387755
BELLE,BROCK,MAX,49,0.530612245
EVE,MANDY,NANI,49,0.510204082
ANGELO,BROCK,SPIKE,49,0.591836735
BELLE,MAX,NANI,49,0.367346939
BYRON,COLT,SPROUT,49,0.346938776
ANGELO,MAX,NANI,49,0.632653061
LEON,PIPER,TICK,49,0.571428571
BEA,BELLE,MANDY,49,0.448979592
GUS,LARRY & LAWRIE,NANI,48,0.6875
GENE,MANDY,MAX,48,0.541666667
MANDY,PIPER,SPIKE,48,0.5625
BYRON,GROM,LEON,48,0.666666667
COLT,GROM,LEON,48,0.6875
BEA,BYRON,COLT,48,0.3125
MANDY,NANI,SPIKE,48,0.604166667
BEA,MANDY,NANI,48,0.625
BEA,BELLE,COLT,48,0.479166667
BROCK,GENE,SPIKE,48,0.333333333
BEA,NANI,TICK,48,0.5
BROCK,COLT,JUJU,48,0.583333333
BELLE,CARL,PIPER,48,0.541666667
COLT,GENE,JUJU,48,0.3125
BYRON,LEON,SPIKE,48,0.520833333
BEA,GENE,PIPER,48,0.354166667
COLT,LEON,SPROUT,48,0.541666667
BEA,MANDY,PIPER,47,0.425531915
BELLE,JUJU,MANDY,47,0.446808511
BROCK,GENE,TICK,47,0.617021277
BYRON,GUS,PENNY,47,0.510638298
GENE,JUJU,NANI,47,0.574468085
BYRON,FANG,PIPER,47,0.276595745
GUS,PENNY,PIPER,47,0.617021277
GUS,MAX,SPROUT,47,0.680851064
BROCK,BYRON,R-T,47,0.425531915
BELLE,COLT,FANG,47,0.382978723
BYRON,GUS,SPIKE,47,0.617021277
GUS,LEON,TICK,47,0.680851064
BELLE,GUS,SPIKE,46,0.456521739
EVE,GUS,MANDY,46,0.5
BELLE,GUS,R-T,46,0.456521739
BROCK,GENE,JUJU,46,0.630434783
COLT,GENE,SPROUT,46,0.413043478
GRAY,GROM,PIPER,46,0.586956522
ANGELO,JUJU,NANI,46,0.652173913
BEA,BYRON,MANDY,46,0.326086957
ANGELO,BROCK,JUJU,46,0.543478261
COLT,NANI,R-T,46,0.391304348
CARL,COLT,PIPER,46,0.391304348
GENE,NANI,SPIKE,46,0.652173913
BELLE,MANDY,STU,46,0.369565217
COLT,GROM,MANDY,46,0.413043478
BYRON,GUS,MR. P,46,0.695652174
BELLE,BYRON,MAX,46,0.369565217
BROCK,NANI,RICO,46,0.369565217
BELLE,MANDY,MAX,46,0.543478261
ANGELO,NANI,PENNY,46,0.565217391
BEA,BROCK,GUS,45,0.355555556
LEON,MAX,PIPER,45,0.466666667
BROCK,BYRON,EVE,45,0.622222222
BYRON,GENE,SPIKE,45,0.511111111
BELLE,MANDY,SPIKE,45,0.422222222
BELLE,BROCK,MR. P,45,0.777777778
BELLE,PENNY,PIPER,45,0.622222222
ANGELO,BYRON,JUJU,45,0.644444444
BYRON,GENE,GRAY,45,0.4
FANG,NANI,PIPER,45,0.577777778
JUJU,MANDY,PIPER,45,0.688888889
BYRON,GUS,MORTIS,45,0.488888889
ANGELO,BEA,NANI,45,0.666666667
ANGELO,PIPER,STU,45,0.444444444
GUS,NANI,PENNY,45,0.688888889
COLT,GUS,SPIKE,44,0.568181818
BYRON,COLT,GRAY,44,0.295454545
ANGELO,BELLE,JUJU,44,0.5
BROCK,BYRON,FANG,44,0.568181818
CARL,GUS,PIPER,44,0.681818182
ANGELO,NANI,SPIKE,44,0.75
NANI,PENNY,PIPER,44,0.704545455
GENE,GRAY,GUS,44,0.613636364
ANGELO,GUS,MAX,44,0.568181818
COLT,JUJU,NANI,44,0.477272727
ANGELO,MANDY,TICK,43,0.465116279
BEA,BROCK,GROM,43,0.627906977
BEA,BROCK,COLT,43,0.465116279
BYRON,PIPER,STU,43,0.534883721
MAX,NANI,SPROUT,43,0.604651163
ANGELO,BEA,PIPER,43,0.581395349
ANGELO,GROM,LEON,43,0.558139535
GUS,LEON,SPROUT,43,0.651162791
COLT,GUS,RICO,43,0.302325581
COLT,PIPER,SPROUT,43,0.627906977
BELLE,PIPER,STU,43,0.604651163
BROCK,COLT,GRAY,43,0.395348837
ANGELO,LEON,TICK,43,0.627906977
GRAY,NANI,TICK,43,0.697674419
BYRON,MR. P,PIPER,43,0.581395349
GENE,GUS,SPIKE,43,0.441860465
MAX,PIPER,SPROUT,43,0.465116279
BROCK,BYRON,LILY,43,0.581395349
GUS,PIPER,R-T,43,0.534883721
BROCK,FANG,MANDY,43,0.558139535
BROCK,COLT,CROW,43,0.372093023
BELLE,GENE,R-T,43,0.534883721
FANG,LEON,PIPER,42,0.523809524
BEA,COLT,GENE,42,0.476190476
BELLE,GUS,MR. P,42,0.619047619
BROCK,JUJU,MANDY,42,0.547619048
COLT,GUS,MAX,42,0.30952381
BYRON,CARL,PIPER,42,0.547619048
GENE,GUS,MAX,42,0.452380952
ANGELO,LEON,SPROUT,42,0.642857143
GENE,LEON,MANDY,42,0.404761905
BYRON,CARL,NANI,42,0.619047619
BEA,BROCK,TICK,42,0.666666667
ANGELO,GUS,SPIKE,42,0.547619048
FANG,GUS,NANI,42,0.619047619
ANGELO,BROCK,EVE,42,0.404761905
ANGELO,BEA,BYRON,42,0.571428571
BYRON,JUJU,MANDY,41,0.463414634
CARL,GUS,MANDY,41,0.707317073
ANGELO,BEA,MANDY,41,0.43902439
ANGELO,BEA,GUS,41,0.658536585
ANGELO,BELLE,SPIKE,41,0.536585366
FANG,GENE,GUS,41,0.536585366
BROCK,MANDY,STU,41,0.585365854
GROM,GUS,R-T,41,0.536585366
ANGELO,GUS,JUJU,41,0.609756098
BEA,BROCK,SPROUT,41,0.634146341
BROCK,GRAY,NANI,41,0.634146341
GRAY,GUS,SPROUT,41,0.780487805
COLT,MANDY,PENNY,41,0.341463415
ANGELO,BROCK,MAX,41,0.56097561
BELLE,MORTIS,PIPER,41,0.609756098
BROCK,MR. P,NANI,41,0.682926829
EVE,GUS,PIPER,41,0.658536585
COLT,LEON,MANDY,41,0.43902439
BROCK,GROM,LEON,40,0.675
GROM,LEON,NANI,40,0.9
BROCK,BYRON,STU,40,0.45
GROM,MAX,PIPER,40,0.6
BROCK,GUS,MR. P,40,0.475
ANGELO,GUS,MORTIS,40,0.75
MANDY,MR. P,NANI,40,0.475
MANDY,MAX,PIPER,40,0.475
CROW,NANI,PIPER,40,0.45
ANGELO,GENE,RICO,40,0.5
BEA,GROM,PIPER,40,0.85
BROCK,COLT,MORTIS,40,0.55
BROCK,PIPER,RICO,40,0.575
BELLE,BYRON,R-T,40,0.45
BELLE,GENE,SPIKE,40,0.525
BROCK,EVE,GUS,40,0.6
BYRON,LEON,TICK,40,0.7
ANGELO,JUJU,PIPER,40,0.675
BROCK,GUS,R-T,40,0.525
COLT,GRAY,MANDY,40,0.475
BROCK,COLT,MAX,39,0.512820513
BROCK,NANI,STU,39,0.435897436
BELLE,EVE,GUS,39,0.641025641
MANDY,NANI,R-T,39,0.58974359
BROCK,CROW,PIPER,39,0.461538462
GROM,GUS,LEON,39,0.538461538
BROCK,CROW,NANI,39,0.512820513
GENE,PEARL,PIPER,39,0.538461538
BYRON,FANG,GUS,39,0.435897436
COLT,LEON,SPIKE,39,0.487179487
BROCK,GUS,PENNY,39,0.743589744
BEA,BELLE,NANI,39,0.615384615
GROM,PIPER,SPIKE,39,0.820512821
BELLE,BYRON,EVE,39,0.564102564
CARL,NANI,PIPER,39,0.666666667
BELLE,CARL,NANI,39,0.487179487
ANGELO,GUS,R-T,39,0.512820513
BYRON,EVE,GUS,39,0.615384615
BROCK,LEON,SPIKE,39,0.666666667
BYRON,CARL,COLT,39,0.487179487
GENE,GROM,MANDY,39,0.538461538
EVE,NANI,SPROUT,38,0.605263158
BELLE,GENE,MORTIS,38,0.473684211
GUS,MANDY,R-T,38,0.394736842
BYRON,MAISIE,PIPER,38,0.421052632
COLT,GUS,R-T,38,0.605263158
BROCK,COLT,STU,38,0.368421053
BEA,BYRON,TICK,38,0.526315789
BYRON,MANDY,SPIKE,38,0.605263158
BELLE,COLT,EVE,38,0.578947368
ANGELO,BEA,GENE,38,0.368421053
BELLE,EVE,NANI,38,0.578947368
BELLE,COLT,JUJU,38,0.394736842
BELLE,EVE,SPROUT,38,0.526315789
